(null)	 572/761	15	15	254.602	33.4961	21.2452	54.7625	6.75105	180.019	0	0
(null)	 572/761	15	15	285.336	43.4278	22.4378	65.8887	8.41589	199.089	0	0
(null)	 35/313	15	15	72.0392	29.4917	15.8878	45.4131	0.993048	15.78	0	0
(null)	 28/140	15	15	59.4037	19.4337	15.1731	34.6501	1.04119	8.13392	0	0
(null)	 33/338	15	15	42.1149	9.30779	15.3614	24.6875	0.474437	8.86716	0	0
(null)	 52/184	15	15	63.4411	11.1604	15.0547	26.2343	1.25381	23.9769	0	0
(null)	 324/945	15	15	36.4989	9.12733	14.0135	23.1762	1.51813	1.63036	0	0
(null)	 324/945	15	15	17.2229	3.16369	5.36522	8.53861	0.509018	0.485251	0	0
